t,Unnamed: 0,hash_rate_mean,new_addresses,open,high,low,close,total_addresses,total_fees,total_supply,total_transactions,gas_price_mean,gas_price_median,google_trends,transfers_med,sigma,sp500,vix,gold
2019-11-14,1413,175563404467190.0,62510,188.27250908,188.618301689,185.034568706,186.030890359,61595799,497.247743221814,108555120.34323,665953,15963193058.319302,10000000000.0,0.0225,0.07,0.0113388264323411,3096.6298828125,13.050000190734863,1471.800048828125
2019-11-15,1414,173307492927210.0,49878,186.058166051,186.114047906,179.489516721,180.481435003,61645677,479.643487275844,108567730.78073,671227,14416136367.863,10000000000.0,0.021,0.1,0.0172926446623115,3120.4599609375,12.050000190734863,1467.300048828125
2019-11-16,1415,170722041541367.0,48343,180.49910079,184.128719358,179.98567849,183.345429803,61694020,379.951505903036,108580347.03073,585684,13075206899.3236,10000000000.0,0.0195,0.0979597,0.0128215686054041,3120.4599609375,12.050000190734863,1467.300048828125
2019-11-17,1416,174467028430287.0,47408,183.350825286,188.050254975,182.411272867,185.076448697,61741428,402.111509834007,108593043.21823,588261,13579132571.0236,10000000000.0,0.0201,0.075205913600614,0.0207258800334081,3120.4599609375,12.050000190734863,1467.300048828125
2019-11-18,1417,175282334782278.0,51361,185.041461746,186.856035324,179.178346771,180.590707251,61792789,618.224443406133,108605629.09323,720226,21587135502.503902,10000000000.0,0.0234,0.058392348361558,0.0255187221241166,3122.030029296875,12.460000038146973,1470.9000244140625
2019-11-19,1418,164426592695901.0,55311,180.502463972,182.448508377,175.213076111,177.409965005,61848100,514.580194545252,108618080.90573,722066,14256562237.5194,10000000000.0,0.0252,0.063,0.0265207939368756,3120.179931640625,12.859999656677246,1473.300048828125
2019-11-20,1419,163223699839452.0,48410,177.557209475,178.951717543,175.394037006,175.725765575,61896510,508.597206183188,108630709.53073,676314,15019514150.5907,10000000000.0,0.024,0.067060616,0.0126528877973437,3108.4599609375,12.779999732971191,1473.300048828125
2019-11-21,1420,172399601358537.0,61049,175.648827354,176.209206597,159.365129955,161.468648087,61957559,764.870316334322,108643479.78073,729885,17806076490.975998,13810831566.0,0.03,0.06,0.0480666436711425,3103.5400390625,13.130000114440918,1463.0999755859375
2019-11-22,1421,167999221761790.0,55340,161.50174154,163.003045067,142.713970453,150.417251571,62012899,1247.61868293834,108656018.09323,773147,23860020478.0291,20000000000.0,0.03,0.050167244128078,0.0829564237445695,3110.2900390625,12.34000015258789,1463.0999755859375
2019-11-23,1422,170844120563298.0,45706,150.246139377,153.862742185,147.605961401,153.370203317,62058605,426.844751724792,108668698.09323,618543,13460039572.6235,10000000000.0,0.0234,0.0703405,0.0264220759900043,3110.2900390625,12.34000015258789,1463.0999755859375
2019-11-24,1423,170414351523565.0,37292,153.430896139,153.965918032,143.64622225,143.64622225,62095897,426.170439949827,108681323.71823,584411,13754131455.1003,10000000000.0,0.0231,0.07499998,0.0270036761482934,3110.2900390625,12.34000015258789,1463.0999755859375
2019-11-25,1424,172801380493423.0,54491,142.911086573,150.20796929,133.854212977,146.484395085,62150388,983.451890585947,108693750.21823,743040,20117940341.8266,18000000000.0,0.0297,0.096,0.080049560328246,3133.639892578125,11.869999885559082,1456.5999755859375
2019-11-26,1425,160657863763828.0,45926,146.257733413,149.685119889,145.352537399,149.021107438,62196314,685.816215734703,108705564.78073,663719,16313983190.9673,13000000000.0,0.0258,0.0747167,0.0172050522757714,3140.52001953125,11.539999961853027,1459.800048828125
2019-11-27,1426,165005642446791.0,47628,148.353948351,154.715568634,143.572870663,153.10251769,62243942,549.528134124908,108717448.59323,658016,14455380894.5081,11000000000.0,0.0261,0.09225,0.0490916711118956,3153.6298828125,11.75,1453.4000244140625
2019-11-28,1427,165228847813405.0,44247,152.983813367,156.61359186,151.091123923,151.619062919,62288189,545.171243593156,108729225.28073,609206,14607340826.23,11000000000.0,0.0243,0.0776056989,0.0247655139065575,3153.6298828125,11.75,1453.4000244140625
2019-11-29,1428,164985278521078.0,45244,151.673840366,156.848408706,151.604515554,155.238607864,62333433,466.649687104897,108740981.59323,655779,13447918522.4535,10000000000.0,0.021,0.05026425,0.019227078810391,3140.97998046875,12.619999885559082,1465.5999755859375
2019-11-30,1429,166973245985941.0,41263,155.30481145,156.637761912,151.226845212,152.518148003,62374696,406.069891267932,108752920.09323,574516,13159635313.623,10000000000.0,0.0234,0.0636,0.0221651492086198,3140.97998046875,12.619999885559082,1465.5999755859375
2019-12-01,1430,164098053714230.0,56687,152.476449002,152.476449002,147.165106232,151.21880949,62431383,491.442702093313,108764605.34323,606420,16143356637.3208,11000000000.0,0.0222,0.050417535624592,0.0245363187031374,3140.97998046875,12.619999885559082,1465.5999755859375
2019-12-02,1431,166370763439400.0,63376,151.224944903,152.09657483,147.632833758,149.096359064,62494759,501.688389429495,108776487.96823,670212,15202735292.441498,11000000000.0,0.0267,0.050124017264144,0.0191315868292236,3113.8701171875,14.90999984741211,1462.300048828125
2019-12-03,1432,168418099178999.0,54840,149.056512881,150.310425447,146.039612016,148.046942632,62549599,435.856745043069,108788341.96823,601635,13974400140.0882,10000000000.0,0.0258,0.09524806,0.0199396971466587,3093.199951171875,15.960000038146973,1478.199951171875
2019-12-04,1433,164930017016813.0,48213,147.918388348,150.5426411,145.108750024,146.726540709,62597812,486.052553788432,108800061.59323,651094,13985771861.2932,10000000000.0,0.0219,0.087,0.0255043715760226,3112.760009765625,14.800000190734863,1474.0
2019-12-05,1434,163364667767777.0,46977,146.576269645,152.624015678,145.600929584,149.29013001,62644789,417.555309665927,108811850.28073,609474,13288101213.0213,10000000000.0,0.0219,0.069996357367702,0.0312980381142643,3117.429931640625,14.520000457763672,1476.9000244140625
2019-12-06,1435,161630925056116.0,46025,149.400150552,149.670523552,147.658951761,149.065628679,62690814,372.493451991901,108823629.65573,565389,13462023783.0832,10000000000.0,0.024,0.071325696430592,0.009465977741946,3145.909912109375,13.619999885559082,1459.0999755859375
2019-12-07,1436,167400465889181.0,36377,149.27240141,149.757402002,148.407480932,148.774303044,62727191,308.973700731052,108835463.40573,478572,12136209109.7275,8000000000.000001,0.024,0.08360039,0.0060564210272396,3145.909912109375,13.619999885559082,1459.0999755859375
2019-12-08,1437,161806581932044.0,29557,148.715697139,152.338353826,148.341677846,151.325352635,62756748,265.098525128129,108847153.84323,425673,9616107817.826729,4867187500.0,0.0219,0.06,0.0153787250761429,3145.909912109375,13.619999885559082,1459.0999755859375
2019-12-09,1438,163193655680440.0,54023,151.273022019,151.899466837,147.626724452,148.286043828,62810771,381.435427612885,108858956.78073,620477,11583325488.2881,7000000000.0,0.0195,0.050080062130641,0.0159183917897856,3135.9599609375,15.859999656677246,1459.300048828125
2019-12-10,1439,169230065038661.0,48286,148.165748876,148.487637369,144.987985085,146.194778851,62859057,418.738180177832,108870920.78073,618075,12193590221.4428,8000000000.000001,0.0213,0.072,0.0146681108368695,3132.52001953125,15.680000305175781,1462.5999755859375
2019-12-11,1440,162858302903119.0,50039,146.30429302,147.097709133,143.045365027,143.624785892,62909096,428.872788684744,108882598.71823,613031,13178906108.7279,7499999999.999999,0.0213,0.05033299014429,0.0160686729118826,3141.6298828125,14.989999771118164,1469.4000244140625
2019-12-12,1441,165470467995828.0,116348,143.638828799,145.681743295,141.541617553,145.571027071,63025444,419.127534481856,108894516.21823,623624,12084892087.3365,7499999999.999999,0.0234,0.064,0.0186180223872362,3168.570068359375,13.9399995803833,1466.699951171875
2019-12-13,1442,165832655309432.0,144693,145.675057785,145.85710645,143.805102494,144.931356412,63170137,398.814109915863,108905941.03073,610843,12012144513.8205,8000000000.000001,0.0216,0.05777299,0.0095001784665318,3168.800048828125,12.630000114440918,1475.5999755859375
2019-12-14,1443,169037261793795.0,146385,144.929567707,145.529079348,142.434559895,142.865000022,63316522,340.902506530714,108916556.65573,541370,11628995251.5801,7000000000.0,0.0159,0.07879,0.0123068385209024,3168.800048828125,12.630000114440918,1475.5999755859375
2019-12-15,1444,166362707761262.0,140522,142.829137302,143.87975947,140.007671911,143.087686866,63457044,352.163253058719,108927236.21823,516275,12351635009.5033,8000000001.000001,0.024,0.065799,0.0192576085920692,3168.800048828125,12.630000114440918,1475.5999755859375
2019-12-16,1445,165022840207157.0,95590,143.125813939,143.162212974,132.551334419,133.736848711,63552634,502.340850500567,108937830.09323,619748,13510950391.6363,10000000000.0,0.0252,0.073783735753157,0.0344497996763875,3191.449951171875,12.140000343322754,1475.0
2019-12-17,1446,157286576046087.0,71058,133.698087788,133.800860097,121.395078124,121.87711509,63623692,667.705801492542,108948347.28073,629629,15385205487.2007,10500000000.0,0.027,0.0774040872,0.0377301374268068,3192.52001953125,12.289999961853027,1474.5999755859375
2019-12-18,1447,149979745656021.0,81656,121.866714412,133.244592379,119.786811136,132.889674687,63705348,570.354672937134,108958762.78073,649513,16472648521.3927,10000000000.0,0.0273,0.07,0.0526477036462735,3191.139892578125,12.579999923706055,1472.5999755859375
2019-12-19,1448,150518911169577.0,74220,133.089521726,134.033310929,125.993617654,129.339643454,63779568,431.477175766939,108969176.09323,609088,12734043476.5537,8000000000.000001,0.0276,0.09908147,0.0399701853577615,3205.3701171875,12.5,1478.199951171875
2019-12-20,1449,145826235973617.0,84056,129.430462088,129.724793818,127.725032926,129.117422858,63863624,438.282455843686,108979520.59323,600396,12975504495.3806,9000000000.0,0.0234,0.06458670579949,0.0108816435797755,3221.219970703125,12.510000228881836,1474.699951171875
2019-12-21,1450,149895486010743.0,130588,129.081772598,129.132855021,127.858987784,128.104759973,63994212,342.874263987433,108990036.34323,533932,11564292445.0888,6825000000.0,0.0231,0.05608643,0.0051809516674537,3221.219970703125,12.510000228881836,1474.699951171875
2019-12-22,1451,147506148824761.0,127328,128.128497839,133.140206726,127.928485872,132.438041341,64121540,321.917912588683,109000375.46823,519344,11027415250.1065,7000000000.0,0.0225,0.072,0.0193521921950851,3221.219970703125,12.510000228881836,1474.699951171875
2019-12-23,1452,148303187957461.0,85275,132.357668965,134.731755034,127.579048416,128.607145015,64206815,430.460201919398,109010723.46823,620948,12717961964.829,8000000000.000001,0.0246,0.0985,0.034185306796012,3224.010009765625,12.609999656677246,1482.5
2019-12-24,1453,148710910842065.0,113823,128.585655152,131.074413919,127.430086125,128.953188461,64320638,373.031636508214,109021209.09323,593210,11734131588.4549,8000000000.000001,0.024,0.08,0.0198594556591149,3223.3798828125,12.670000076293945,1499.0999755859375
2019-12-25,1454,144548750097678.0,128765,128.962524678,128.962524678,125.031767908,126.655141402,64449403,357.581626049903,109031538.21823,556708,11906752772.2231,7499999999.999999,0.0243,0.078,0.018792696493355,3223.3798828125,12.670000076293945,1499.0999755859375
2019-12-26,1455,143790021094178.0,112609,126.55885682,130.898351138,125.437594178,126.396280778,64562012,365.641618102116,109041898.84323,578903,11923552524.5283,8000000000.000001,0.0255,0.055474255617284,0.0301211353308843,3239.909912109375,12.649999618530273,1509.300048828125
2019-12-27,1456,144842609940369.0,42756,126.418972772,128.091037052,124.820811411,127.299775325,64604768,355.385285766942,109052324.84323,571090,12089403345.7467,7000700000.0,0.0267,0.0686,0.0177707675792577,3240.02001953125,13.430000305175781,1513.800048828125
2019-12-28,1457,148341813691998.0,33285,127.240954836,130.254601827,126.930622433,128.331605522,64638053,305.483178425585,109062818.71823,507602,11799263252.6683,8800000000.0,0.0267,0.06092111,0.0174922906465929,3240.02001953125,13.430000305175781,1513.800048828125
2019-12-29,1458,149155359019336.0,31971,128.281127694,136.729199302,128.032406141,134.68619526,64670024,293.629712438214,109073220.28073,472455,11237678855.096,8000000000.000001,0.03,0.08925,0.0352482043274331,3240.02001953125,13.430000305175781,1513.800048828125
2019-12-30,1459,147804630318685.0,41667,134.761942563,136.75735672,131.632127814,132.680650164,64711691,352.921464570457,109083644.34323,575779,11976381560.4965,8000000000.000001,0.0273,0.07783,0.0252175722566746,3221.2900390625,14.819999694824219,1514.5
2019-12-31,1460,145641263166761.0,38636,132.57883878,133.596183394,128.803548663,129.620485266,64750327,373.948833651966,109094014.21823,545775,14012024992.6108,8000000000.000001,0.027,0.08019653,0.0216937861479319,3230.780029296875,13.779999732971191,1519.5
2020-01-01,1461,141406600911879.0,29498,129.539015589,132.750990214,129.242671556,130.656490958,64779825,300.15829750746,109104318.84323,456132,11653078499.3342,7000000000.0,0.0252,0.068,0.0181706295837482,3230.780029296875,13.779999732971191,1519.5
2020-01-02,1462,146191809361390.0,33084,130.813015431,130.813015431,127.041293655,127.42471839,64812909,289.905747615827,109116174.53073,489362,10549622182.2061,6000000000.0,0.028,0.081025822,0.0127254095863556,3257.85009765625,12.470000267028809,1524.5
2020-01-03,1463,149483742143955.0,45424,127.387597851,134.447924951,126.588178749,134.157550565,64858333,341.810244038623,109129828.21823,572324,11457792800.6584,7499999999.999999,0.0276,0.0905453,0.0279026588237352,3234.85009765625,14.020000457763672,1549.199951171875
2020-01-04,1464,157860037434487.0,43103,134.217428591,135.543149439,133.066611215,135.084416539,64901436,275.788677733425,109143552.71823,550417,9641878205.16399,5000000000.0,0.0216,0.050103054,0.0124098894593644,3234.85009765625,14.020000457763672,1549.199951171875
2020-01-05,1465,153207952383731.0,38042,135.045629195,139.322272708,135.045629195,136.244924857,64939478,267.585827469056,109157078.71823,514284,9722591640.72174,5000000000.0,0.026,0.063150897407489,0.0213496314797776,3234.85009765625,14.020000457763672,1549.199951171875
2020-01-06,1466,154726951729300.0,41280,136.305609215,144.303642152,136.132367105,144.177875525,64980758,365.130435090801,109170874.84323,616714,10987782764.765,7000000000.0,0.026,0.08,0.0219348004898859,3246.280029296875,13.850000381469727,1566.199951171875
2020-01-07,1467,159267152115365.0,41373,144.36485021,144.93142924,140.51228644,143.700847337,65022131,351.416569353127,109184491.46823,635041,10446671519.8633,6000000000.0,0.0292,0.0818975,0.021707841394597,3237.179931640625,13.789999961853027,1571.800048828125
2020-01-08,1468,155167414210972.0,43513,143.448890466,146.627156142,138.309827208,141.397891359,65065644,423.904577993973,109198099.65573,640242,11392937288.6936,8000000000.000001,0.0304,0.06851890060471,0.0403109863354073,3253.050048828125,13.449999809265137,1557.4000244140625
2020-01-09,1469,152224779689218.0,44205,141.012090076,141.321918865,136.361327326,138.945096491,65109849,345.756340566682,109211713.46823,607284,10856935923.3699,6900000256.0,0.0252,0.055005109754259,0.0235406332363409,3274.699951171875,12.539999961853027,1551.699951171875
2020-01-10,1470,157405874255653.0,40650,138.824884196,143.963781218,135.598497528,143.963781218,65150499,411.438351691261,109225390.65573,591067,12295063175.4105,8000000000.000001,0.02,0.09,0.0357972208958145,3265.35009765625,12.5600004196167,1557.5
2020-01-11,1471,158323859220901.0,40380,143.293753096,146.430232067,142.31019708,142.962436783,65190879,313.037140049897,109239034.59323,536441,11160217943.0339,8000000000.000001,0.0224,0.074457953442502,0.0201294223534604,3265.35009765625,12.5600004196167,1557.5
2020-01-12,1472,156374203954265.0,33800,142.857925245,146.097653694,142.70764568,145.723579189,65224679,288.633167984529,109252686.59323,512489,10915986943.1595,8000000000.000001,0.024,0.05896643,0.0111000973550612,3265.35009765625,12.5600004196167,1557.5
2020-01-13,1473,157361137549196.0,50540,146.424162394,146.628347163,142.978999973,144.407381631,65275219,343.617325172868,109266314.71823,553051,11044551911.0316,7000000000.0,0.0256,0.068577622046848,0.0155980262335826,3288.1298828125,12.319999694824219,1548.4000244140625
2020-01-14,1474,156470851603665.0,48006,144.161903451,167.577381698,144.161903451,165.955358611,65323225,505.107590273628,109279961.09323,657842,15734901123.7824,8000000000.000001,0.036,0.08858,0.0605821174257738,3283.14990234375,12.390000343322754,1542.4000244140625
2020-01-15,1475,159050105849322.0,56727,165.238219269,170.209569594,161.109620478,166.230685102,65379952,406.798121480972,109293528.90573,685142,11153312569.6049,8000000000.000001,0.0376,0.064736,0.0386736076506192,3289.2900390625,12.420000076293945,1552.0999755859375
2020-01-16,1476,157522366238513.0,63794,166.43258123,166.940717688,159.790647769,164.391010988,65443746,342.6789285436,109307143.46823,680972,9882436719.54363,6000000000.0,0.03,0.05,0.0299874265068426,3316.81005859375,12.319999694824219,1549.0
2020-01-17,1477,157695742443784.0,51009,164.538404113,172.994437722,162.823763511,170.77995796,65494755,369.72217350935,109320905.96823,658121,10647132525.8733,7000000000.0,0.04,0.07852617,0.0360575776613881,3329.6201171875,12.100000381469727,1558.800048828125
2020-01-18,1478,156330782483547.0,48095,170.136485227,178.528782319,167.109557123,175.36567147,65542850,344.951379699615,109334502.15573,614366,10808452017.8914,7000000000.0,0.0356,0.050132539464339,0.0427856515347365,3329.6201171875,12.100000381469727,1558.800048828125
2020-01-19,1479,157161345266675.0,41565,175.344807219,177.236915784,164.008362669,166.969841975,65584415,324.54695068649,109348250.65573,602414,10357278635.8925,6900000000.0,0.0304,0.050396565065811,0.0456429665716669,3329.6201171875,12.100000381469727,1558.800048828125
2020-01-20,1480,158090004268813.0,41307,167.021398091,169.11487959,162.38217819,167.120509335,65625722,296.585236361045,109361835.34323,585776,9608909994.08398,6000000000.0,0.0268,0.05629666,0.0287242450782201,3329.6201171875,12.100000381469727,1558.800048828125
2020-01-21,1481,159386840158562.0,40903,166.937510335,169.872783076,165.892724426,169.69716391,65666625,274.265211799813,109375547.84323,547468,9510559282.04645,6000000000.0,0.03,0.07,0.0133116549975778,3320.7900390625,12.850000381469727,1556.4000244140625
2020-01-22,1482,156658427842544.0,38153,169.804982712,170.941688428,166.818197166,168.294161709,65704778,252.926557999242,109389060.78073,504302,9915480077.15915,5000000000.0,0.0264,0.0683575999999999,0.0163481663957927,3321.75,12.90999984741211,1555.300048828125
2020-01-23,1483,157842938836027.0,34882,168.226860963,168.226860963,160.319511885,162.928558428,65739660,255.821627561609,109402827.15573,542932,8949018361.50053,5000000000.0,0.0272,0.050115896,0.0276287642016648,3325.5400390625,12.979999542236328,1564.5999755859375
2020-01-24,1484,160326989074219.0,34459,162.950239064,164.293697152,156.75077387,163.051182861,65774119,251.476247800749,109416404.34323,487578,8278356694.19067,3000000000.0,0.0232,0.079939,0.0332307615709903,3295.469970703125,14.5600004196167,1571.0999755859375
2020-01-25,1485,157200966358240.0,41815,162.883253419,163.138512905,158.766182348,161.283936353,65815934,190.131630760046,109429997.34323,427906,7486381500.699841,2400000000.0,0.0224,0.050660118316358,0.0182047520761614,3295.469970703125,14.5600004196167,1571.0999755859375
2020-01-26,1486,155707721675806.0,31070,160.949274369,168.220317249,160.281126809,168.077100489,65847004,193.430187633532,109443566.90573,420675,7292977564.7613,2400000000.0,0.0228,0.079882977131928,0.0210534449749848,3295.469970703125,14.5600004196167,1571.0999755859375
2020-01-27,1487,157392365815777.0,41319,168.144441599,172.80176573,166.974588292,170.930890433,65888323,234.488606666573,109457245.03073,467263,8575134899.1823,4000000000.000001,0.0288,0.084784,0.0220002121231543,3243.6298828125,18.229999542236328,1576.800048828125
2020-01-28,1488,154708076861874.0,35764,170.93983847,176.370320541,170.93983847,176.370320541,65924087,260.539236794447,109470810.40573,516590,8424731009.982631,3000000000.0,0.0288,0.09,0.0105457455918304,3276.239990234375,16.280000686645508,1569.199951171875
2020-01-29,1489,157811788608451.0,41304,176.538583501,178.769006608,175.050337929,175.050337929,65965391,269.412681400352,109484498.46823,539418,8540928325.40429,4000000000.000001,0.0328,0.099634493961818,0.0139015676842232,3273.39990234375,16.389999389648438,1569.800048828125
2020-01-30,1490,153604903014355.0,39006,174.510672751,186.225289413,172.475504511,184.690476436,66004397,309.173777803328,109498005.15573,550727,9041485730.26708,4440000000.0,0.0332,0.099613992,0.0412298590315221,3283.659912109375,15.489999771118164,1583.5
2020-01-31,1491,154438801837392.0,38627,184.763770717,185.405842386,176.29681703,180.160175239,66043024,305.322830233603,109511656.09323,558016,8933181195.218882,4000200000.000001,0.032,0.1,0.0319850991431097,3225.52001953125,18.84000015258789,1582.9000244140625
2020-02-01,1492,153619702281232.0,38227,179.745185298,183.787146173,179.745185298,183.673947121,66081251,274.201564397268,109525181.65573,523825,9203886190.38559,4000000000.000001,0.0259,0.07372792,0.0081651555561258,3225.52001953125,18.84000015258789,1582.9000244140625
2020-02-02,1493,158217477314273.0,36953,183.553571952,193.059227365,180.173943963,188.617538168,66118204,278.102824245715,109538825.46823,518531,9030563522.76344,4000000000.000001,0.0287,0.098245614035087,0.0458205326747387,3225.52001953125,18.84000015258789,1582.9000244140625
2020-02-03,1494,157252926778089.0,42029,188.257342943,193.351894996,188.142581062,189.865063235,66160233,322.006416867694,109552489.59323,607290,9818813483.35265,6000000000.0,0.0294,0.0515341,0.0185750092674833,3248.919921875,17.969999313354492,1577.199951171875
2020-02-04,1495,159745151918662.0,40717,190.066089643,191.111489369,185.45156798,189.250602393,66200950,355.728738231241,109566277.21823,511390,11672503801.837,8000000000.000001,0.0287,0.085,0.0210892518188881,3297.590087890625,16.049999237060547,1550.4000244140625
2020-02-05,1496,156834138104318.0,45371,189.298349758,206.804001224,188.878045247,204.230244698,66246321,438.249561716446,109579846.96823,595924,12366223809.8504,7650000000.000001,0.0336,0.076,0.043402340808939,3334.68994140625,15.149999618530273,1557.800048828125
2020-02-06,1497,157878271616349.0,48299,204.290205335,214.48965262,202.296028363,212.339079745,66294620,485.00088080414,109593533.46823,592974,12946171581.0019,8331749997.000001,0.0434,0.09237684,0.033704630975772,3345.780029296875,14.960000038146973,1565.0999755859375
2020-02-07,1498,157255204544744.0,55840,212.743882663,222.994781771,212.743882663,222.646891362,66350460,487.820303712308,109607222.84323,610157,13069985854.1659,8000000000.000001,0.0462,0.087840137173186,0.0175394981758281,3327.7099609375,15.470000267028809,1568.5999755859375
2020-02-08,1499,160279594927007.0,58362,222.44189456,226.588093396,215.468787418,223.420914339,66408822,395.374450026646,109620812.15573,637410,11659952977.6006,7000000000.0,0.042,0.05127975,0.0354751672227676,3327.7099609375,15.470000267028809,1568.5999755859375
2020-02-09,1500,158724246047582.0,59741,223.08088962,229.816723637,223.08088962,228.581554543,66468563,368.387263321109,109634378.90573,606286,11198203710.4168,6000000000.0,0.0427,0.050037840326105,0.0146033544746895,3327.7099609375,15.470000267028809,1568.5999755859375
2020-02-10,1501,161296958580192.0,55921,228.561879491,229.085473448,218.080052078,223.603515212,66524484,391.843103633768,109648109.90573,652443,11315363845.1022,8000000000.000001,0.0392,0.07140947,0.0320331326979698,3352.090087890625,15.039999961853027,1574.699951171875
2020-02-11,1502,162111354803600.0,62635,223.28712863,236.547127792,218.741419205,235.902957262,66587119,425.574892389595,109661778.59323,688345,11172834182.7402,6000000000.0,0.0427,0.050107659030135,0.0435334942111411,3357.75,15.180000305175781,1565.5999755859375
2020-02-12,1503,161807667762062.0,80654,235.896275162,272.398840133,235.896275162,265.061723272,66667773,591.936372923839,109675397.53073,777995,12678575687.5592,8000000000.000001,0.07,0.062092379382,0.0714198305419978,3379.449951171875,13.739999771118164,1567.4000244140625
2020-02-13,1504,164621990505813.0,74656,265.393796984,273.514231138,259.230055435,267.869691093,66742429,542.1720187651119,109689027.03073,745784,13254918826.9384,9000000000.0,0.0602,0.057003034545655,0.0374859226312303,3373.93994140625,14.149999618530273,1575.0999755859375
2020-02-14,1505,165363759967530.0,58303,267.893510641,284.703924253,262.78402875,284.703924253,66800732,523.026622564163,109702740.96823,756107,12604179960.9155,8000000000.000001,0.0497,0.058393366120418,0.0421730560334651,3380.159912109375,13.680000305175781,1582.699951171875
2020-02-15,1506,165876223086037.0,54440,284.507358032,286.899906382,264.340641311,264.340641311,66855172,498.227329648677,109716351.03073,682482,13088417479.0767,8700000000.0,0.0525,0.050732198463955,0.035571835512386,3380.159912109375,13.680000305175781,1582.699951171875
2020-02-16,1507,167940051222635.0,47126,264.936116366,272.701470391,245.564823014,260.918530034,66902298,593.291085541229,109730077.28073,646440,12543790558.0535,8000000000.000001,0.0483,0.055839,0.0735056149092824,3380.159912109375,13.680000305175781,1582.699951171875
2020-02-17,1508,166601455409426.0,50565,259.258084323,266.619211391,244.722955561,266.619211391,66952863,480.511082944346,109743658.71823,681631,11962474470.7288,8000000000.000001,0.0462,0.05533725,0.05804300589245,3380.159912109375,13.680000305175781,1582.699951171875
2020-02-18,1509,168035875900669.0,58699,266.70431425,283.041445847,261.968177782,281.724888308,67011562,449.144330931577,109757278.09323,717631,11163779142.6657,7000000000.0,0.0441,0.050098682657398,0.0428185724903752,3370.2900390625,14.829999923706055,1600.0
2020-02-19,1510,175582763571555.0,53602,282.062492032,283.537934246,260.383121037,260.674851877,67065164,489.254101198237,109771078.15573,676092,12062562682.6958,8000000000.000001,0.0434,0.071422786309233,0.0350259230576424,3386.14990234375,14.380000114440918,1607.5
2020-02-20,1511,170137338521242.0,51525,259.774745385,263.695400951,250.951261799,258.38825168,67116689,515.092914963008,109784657.59323,673963,12000049756.083,8000000000.000001,0.0399,0.0605533755,0.0348688951739884,3373.22998046875,15.5600004196167,1616.5999755859375
2020-02-21,1512,167540038592006.0,54619,258.019270383,267.004846018,255.697444976,265.633940255,67171308,342.592641993057,109798221.96823,654207,9476216458.79258,5000000000.0,0.0364,0.050075860816648,0.0246870492378655,3337.75,17.079999923706055,1644.5999755859375
2020-02-22,1513,172016113787712.0,45737,265.488804095,266.233718146,259.026040216,262.136644236,67217045,306.166021241011,109811894.46823,590775,10330467633.6446,5000000000.0,0.0308,0.0380295,0.0177276260144165,3337.75,17.079999923706055,1644.5999755859375
2020-02-23,1514,171187990724692.0,47017,262.303189231,273.455840602,262.179454144,273.455840602,67264062,361.721489920007,109825534.71823,592862,12926972176.6131,8000000000.000001,0.0364,0.03,0.0147276170529251,3337.75,17.079999923706055,1644.5999755859375
2020-02-24,1515,173352271141674.0,52975,273.784563575,275.355585577,259.935781388,265.089250669,67317037,409.279307851588,109839069.59323,672282,12092080124.4438,7000000000.0,0.0364,0.049942910615249,0.0354702778376732,3225.889892578125,25.030000686645508,1672.4000244140625
2020-02-25,1516,168174135960232.0,56106,265.128035975,265.128035975,247.523297124,248.666830569,67373143,475.984157403946,109852596.84323,654287,11674769473.6414,7000000144.0,0.0322,0.06786499,0.0278073742527718,3128.2099609375,27.850000381469727,1646.9000244140625
2020-02-26,1517,170103661439152.0,57184,247.791782034,249.439503164,221.26655528,226.048925827,67430327,847.851282585307,109866291.59323,689630,14277927459.3385,9000000000.0,0.0385,0.08778585,0.0626399546473522,3116.389892578125,27.559999465942383,1640.0
2020-02-27,1518,176387494084730.0,55306,225.322395978,236.800056726,212.815493783,225.61445735,67485633,546.82134856842,109879917.15573,699628,11855994827.2223,8000000000.000001,0.035,0.09266982,0.0755080503056002,2978.760009765625,39.15999984741211,1640.0
2020-02-28,1519,171970809510991.0,58100,227.435596271,233.747668861,216.346202543,227.068366954,67543733,465.48754416053,109893551.78073,673112,11770727539.8982,7400000000.0,0.035,0.0502453,0.0546941728052048,2954.219970703125,40.11000061035156,1564.0999755859375
2020-02-29,1520,173222691589110.0,49316,226.509706671,232.204361177,220.138679118,220.138679118,67593049,326.307046361614,109907154.53073,605475,9975932786.2614,5350000000.0,0.0259,0.08,0.0333049837187253,2954.219970703125,40.11000061035156,1564.0999755859375
2020-03-01,1521,170973935817018.0,54687,219.326361806,226.414276872,214.148163082,218.769824028,67647736,344.935625351164,109920714.59323,615803,10339278952.0478,6000000000.0,0.023,0.055234909778839,0.0393529604453873,2954.219970703125,40.11000061035156,1564.0999755859375
2020-03-02,1522,169435329808884.0,53733,218.587394416,232.765541384,217.400401402,230.510890718,67701469,354.488239421987,109934369.21823,670347,10038087764.8082,6000000000.0,0.0235,0.05010907702257,0.0352437391509825,3090.22998046875,33.41999816894531,1592.300048828125
2020-03-03,1523,169966496720052.0,52857,230.588790604,232.085828927,221.732660902,224.546845236,67754326,373.637412524881,109948055.84323,644090,10682582637.0637,6000000000.0,0.023,0.07,0.0277296806670494,3003.3701171875,36.81999969482422,1642.0999755859375
