t,hash_rate_mean,new_addresses,open,high,low,close,total_addresses,total_fees,total_supply,total_transactions,V1
2019-09-28,101143074103021000000,320722,8254.28283449,8284.02732123,8125.43166316,8245.91515478,562201476,23.16487157,17963150.0,314274,0.0858
2019-09-29,86097577114755800000,293726,8253.71499468,8255.55167736,7990.49716007,8104.18567564,562495202,21.00156166,17964850.0,285406,0.0741
2019-09-30,83084244898765600000,361882,8099.88507196,8314.23099666,7832.47235382,8293.86774062,562857084,41.0132903,17966475.0,311266,0.0975
2019-10-01,89591416864708800000,389286,8295.01959351,8492.98653922,8235.74219683,8343.2766814,563246370,48.26497357,17968262.5,337101,0.0756
2019-10-02,93890735103265400000,366963,8345.33363611,8393.04164486,8227.69570267,8393.04164486,563613333,37.20021491,17970112.5,326409,0.0684
2019-10-03,93721768274670900000,359537,8414.22717061,8414.22717061,8146.43684146,8259.99197863,563972870,37.88399226,17971950.0,326367,0.0696
2019-10-04,94493484670528200000,366334,8248.26781446,8248.26781446,8151.25557452,8205.93924121,564339204,27.80367596,17973787.5,337075,0.0648
2019-10-05,98698009974566600000,327334,8196.13195772,8214.79015635,8071.12083379,8151.50052921,564666538,19.14811395,17975762.5,326525,0.0552
2019-10-06,94229526174175100000,295455,8152.59034501,8161.41016074,7967.7144655,7988.15595888,564961993,16.49098962,17977625.0,277464,0.0636
2019-10-07,98783199310908100000,367462,7980.63414264,8305.10739174,7907.5630838,8245.622933,565329455,24.7041595,17979562.5,328648,0.0708
2019-10-08,102468631163384000000,365814,8246.40272452,8327.58548974,8187.23044799,8228.7831528,565695269,27.65920023,17981587.5,336192,0.0696
2019-10-09,87463743491033300000,357384,8226.74986781,8626.14353946,8169.29898629,8595.73981722,566052653,30.36615188,17983312.5,310911,0.0696
2019-10-10,103560125182286000000,378534,8588.76863371,8621.26665652,8475.0094133,8583.1788414,566431187,33.46657648,17985337.5,344886,0.0696
2019-10-11,100651506071118000000,370917,8585.26280768,8714.5046001,8321.11873109,8321.11873109,566802104,27.83013723,17987287.5,345269,0.066
2019-10-12,86299207495336000000,311477,8315.66465289,8415.24222171,8315.66465289,8342.69554698,567113581,20.76242438,17988950.0,301560,0.06
2019-10-13,91618678603197200000,287378,8336.90223051,8470.92224631,8278.44065784,8323.08261224,567400959,16.18085575,17990725.0,279345,0.054
2019-10-14,87189865551782500000,353224,8320.83224411,8390.11614172,8285.11300917,8371.9891356,567754183,23.82030921,17992412.5,304331,0.06
2019-10-15,99901912356028300000,365716,8373.45825537,8407.25812225,8183.53611728,8208.03348086,568119899,25.89458072,17994325.0,339545,0.06
2019-10-16,91595363041147700000,370887,8204.67452005,8216.56097845,7996.56489939,8057.29564754,568490786,29.13647841,17996112.5,338330,0.0612
2019-10-17,97155037723482600000,363462,8047.81274259,8133.55393174,8002.5517364,8102.95289694,568854248,25.40381954,17997987.5,333955,0.06
2019-10-18,105106440208850000000,356576,8100.93361588,8136.56433075,7903.10030003,7977.41883564,569210824,24.94346328,17999987.5,339230,0.0624
2019-10-19,91238308253976800000,341528,7973.8037681,8082.62930791,7949.46509091,7990.31255402,569552352,18.30723571,18001762.5,304594,0.0612
2019-10-20,93674815746754100000,300995,7997.8070221,8276.58641891,7949.43922655,8218.07286805,569853347,15.84344804,18003587.5,289650,0.0552
2019-10-21,103022559304494000000,377722,8225.11518823,8283.10632993,8198.1955696,8236.27737182,570231069,20.63255238,18005575.0,351632,0.0624
2019-10-22,109198025599882000000,375531,8243.40209165,8294.23108234,8076.71059219,8080.61566695,570606600,22.21592037,18007687.5,341295,0.06
2019-10-23,108608329421670000000,370670,8076.22846601,8092.97497808,7473.11243066,7506.16004227,570977270,31.07041069,18009787.5,349152,0.0828
2019-10-24,90502945566311300000,350257,7509.72818274,7532.86765606,7451.56668735,7497.31006854,571327527,28.9599249,18011450.0,303710,0.0768
2019-10-25,94323352883790900000,390140,7490.70317641,8690.82759844,7480.3584525,8656.17219802,571717667,36.08670023,18013175.0,328460,0.0816
2019-10-26,95336864498096500000,367051,8667.57715496,10021.743983,8667.57715496,9248.60509745,572084718,47.8563533,18014925.0,305582,0.12
2019-10-27,77893877754395900000,296668,9241.70707513,9749.52966634,9117.2151106,9559.52904735,572381386,33.97050101,18016362.5,256138,0.0792
2019-10-28,91182363697423600000,371436,9565.10188348,9805.11808945,9266.54148344,9266.54148344,572752822,37.98415405,18018037.5,309477,0.0924
2019-10-29,90661361915516200000,364448,9248.4405622,9511.26145759,9234.04025918,9429.56422378,573117270,35.47022733,18019700.0,307820,0.0864
2019-10-30,91075919809567300000,371086,9422.4633254,9423.88807624,9090.22296052,9209.14008588,573488356,33.65141019,18021375.0,314029,0.0708
2019-10-31,89812079419670800000,344574,9202.45758879,9355.32304825,9033.84183146,9190.15935841,573832930,35.46517509,18023025.0,293647,0.066
2019-11-01,89282890729063000000,390458,9193.99198943,9267.7253325,9132.36299541,9260.4172551,574223388,40.18774408,18024650.0,316057,0.0693
2019-11-02,92225014992848300000,324716,9259.78300285,9377.48656728,9249.58772699,9324.92966758,574548104,27.69024942,18026325.0,284309,0.0616
2019-11-03,92425090169862200000,325031,9324.78683223,9379.08930618,9141.70515991,9235.20529549,574873135,26.0661656,18028050.0,294229,0.0638
2019-11-04,89620244169444100000,382722,9235.60706498,9492.92543176,9194.67851153,9414.27063268,575255857,48.28785176,18029700.0,310847,0.0726
2019-11-05,98575610532982300000,410836,9413.00494286,9453.63636499,9256.93201502,9348.12927384,575666693,43.73232482,18031500.0,332695,0.0693
2019-11-06,89997432874629200000,380237,9340.86427973,9423.23703723,9311.83991642,9357.01438149,576046930,38.66539842,18033150.0,314566,0.0715
2019-11-07,90942750245551500000,387677,9352.39346741,9363.83830913,9206.90044834,9267.47944726,576434607,39.73640604,18034837.5,324352,0.0627
2019-11-08,81531752129952700000,372780,9265.36833744,9270.98366142,8780.04289439,8816.95087372,576807387,40.88879104,18036437.5,311313,0.0704
2019-11-09,91252960231155600000,367952,8809.46919831,8891.18677394,8793.16349154,8814.88268835,577175339,29.44260954,18038237.5,306019,0.0583
2019-11-10,103934550063179000000,295930,8812.48953287,9102.88315815,8807.98798306,9058.22603921,577471269,23.86642196,18040312.5,299546,0.0594
2019-11-11,97620649676195300000,347828,9056.91770059,9081.27928096,8700.60878725,8756.31731395,577819097,29.56238739,18042200.0,326556,0.0638
2019-11-12,83732441302793400000,340065,8759.75190096,8853.76817777,8685.42814321,8812.71866317,578159162,28.65525709,18043887.5,301247,0.0572
2019-11-13,85552627306429200000,381717,8812.03362864,8834.57361924,8761.6511216,8817.26151868,578540879,34.31516352,18045575.0,318810,0.0649
2019-11-14,108222769334075000000,370749,8811.93633174,8825.35440257,8694.97782844,8710.28507816,578911628,29.64079727,18047687.5,349854,0.0594
2019-11-15,98458504018314300000,401136,8705.70810061,8727.25871531,8488.82230585,8491.55733354,579312764,29.64859081,18049662.5,324987,0.0561
2019-11-16,93328758365576400000,342972,8491.16631667,8579.71817441,8475.6072495,8546.7319707,579655736,22.93336843,18051512.5,283320,0.0583
2019-11-17,97312294212985100000,294154,8549.47090893,8723.50706681,8507.03524255,8572.18503827,579949890,21.08122965,18053437.5,264216,0.0682
2019-11-18,89545986933928800000,353071,8573.98009164,8651.5396734,8276.30101408,8311.81088865,580302961,27.82718296,18055187.5,304531,0.066
2019-11-19,91938328975894100000,393408,8305.13429095,8408.3763519,8100.30760644,8203.93739828,580696369,34.36839889,18057025.0,327483,0.0715
2019-11-20,90518942641813900000,361187,8203.61317991,8231.65222304,8012.49890917,8027.77939437,581057556,27.36373955,18058800.0,320944,0.066
2019-11-21,87056276400232300000,381731,8023.64468729,8109.90386538,7600.57740825,7640.63676782,581439287,36.85944226,18060512.5,323817,0.077
2019-11-22,84800368897948200000,384198,7643.56942455,7694.96496679,6962.35999849,7304.96236288,581823485,40.02095823,18062162.5,310407,0.11
2019-11-23,112658302419317000000,367781,7296.16442479,7388.29606776,7151.41781411,7384.69785526,582191266,21.5480276,18064325.0,306251,0.0704
2019-11-24,83948875449015600000,303481,7398.63390574,7404.18793986,7046.14174647,7046.14174647,582494747,17.0147224,18065962.5,267237,0.0693
2019-11-25,80728742943121400000,333361,7039.97703454,7312.77810936,6621.60935788,7150.12871408,582828108,32.18493307,18067525.0,279345,0.0979
2019-11-26,77973344576603700000,407342,7145.1590862,7315.8016475,7098.57229752,7223.03582563,583235450,39.86894065,18069050.0,321188,0.0858
2019-11-27,89574137108549600000,397137,7220.88064968,7607.20411013,6977.31548073,7539.34651048,583632587,33.86031284,18070787.5,317458,0.0792
2019-11-28,107198653818441000000,371916,7536.82010358,7666.40631049,7455.9567485,7465.22589107,584004503,26.17198877,18072825.0,309460,0.0693
2019-11-29,86221883447830000000,373793,7466.72728957,7776.83151058,7464.35705305,7762.17959453,584378296,32.70649438,18074525.0,311154,0.0638
2019-11-30,83268171956852100000,336924,7764.05726187,7832.47408857,7519.2269121,7567.97497695,584715220,27.23029381,18076100.0,277332,0.0616
2019-12-01,88716369401160800000,335420,7571.61619421,7571.61619421,7295.18355987,7425.85766438,585050640,21.90876399,18077837.5,274482,0.08
2019-12-02,93149772414209500000,389048,7424.03619682,7474.81886382,7236.65569294,7325.33487256,585439688,26.09108998,18079650.0,314585,0.078
2019-12-03,101201267071307000000,405246,7323.97540332,7417.60664156,7232.32536265,7323.81210021,585844934,25.47734062,18081625.0,336354,0.077
2019-12-04,107149421864177000000,395937,7320.12506594,7539.37565593,7177.44101934,7260.10003443,586240871,29.54553925,18083712.5,337117,0.086
2019-12-05,93830171201269900000,380820,7253.24189285,7527.0182877,7232.67698855,7447.6673282,586621691,23.24165709,18085525.0,311323,0.085
2019-12-06,92500308776592300000,381939,7450.56165667,7544.37903416,7392.8804785,7544.37903416,587003630,25.03292648,18087337.5,315241,0.078
2019-12-07,99135784550844700000,333112,7545.86301628,7588.23416338,7532.20133909,7552.29963464,587336742,18.05659965,18089275.0,285129,0.076
2019-12-08,94752921413897100000,307903,7549.70487829,7634.60664192,7477.52934693,7566.18173083,587644645,14.5034802,18091125.0,278705,0.076
2019-12-09,94677297942715200000,375881,7561.45908286,7607.92081961,7369.18413221,7401.01158117,588020526,21.82070486,18092975.0,313481,0.078
2019-12-10,95000361146001600000,391322,7395.67640829,7423.1715154,7247.95728643,7274.46261839,588411848,23.22218997,18094825.0,319916,0.081
2019-12-11,84231467242695500000,368267,7278.6314911,7323.97139723,7196.41308605,7218.25648469,588780115,24.60426083,18096475.0,291116,0.082
2019-12-12,85704179171525600000,382294,7216.73183869,7264.4540749,7165.16856487,7244.48940003,589162409,22.56385567,18098137.5,311662,0.076
2019-12-13,96972552214736200000,396659,7245.29453831,7293.56066067,7227.65407812,7267.35915452,589559068,22.4711631,18100037.5,322736,0.08
2019-12-14,96974441321601100000,336789,7269.825868,7301.22604639,7097.91325505,7130.35799572,589895857,15.36404462,18101925.0,293345,0.079
2019-12-15,79011663448970900000,311361,7123.87917696,7180.70617429,6948.54684433,7157.82998088,590207218,20.4478166,18103475.0,263317,0.077
2019-12-16,102544808470009000000,386911,7153.2209284,7171.0348934,6906.7374296,6930.50585768,590594129,22.16325645,18105437.5,326928,0.075
2019-12-17,88482960669717800000,399174,6930.66963466,6963.96646016,6587.97426228,6611.51046846,590993303,22.92717755,18107200.0,319113,0.097
2019-12-18,85756054770667300000,392256,6597.44062582,7305.44855998,6547.11014641,7270.46966975,591385559,27.48314294,18108875.0,314115,0.1
2019-12-19,102173674733549000000,381882,7284.01410973,7346.60239301,7046.90298488,7204.0210376,591767441,28.71547007,18110837.5,319398,0.096
2019-12-20,98774398324769600000,389495,7208.32875498,7237.65924405,7162.68313869,7217.26972298,592156936,25.47719556,18112787.5,332501,0.085
2019-12-21,113527798553663000000,338401,7223.22627792,7223.22627792,7150.16412238,7189.90636821,592495337,16.60936724,18114987.5,310942,0.073
2019-12-22,108650810494266000000,304743,7190.55435938,7512.80063541,7167.17911959,7512.80063541,592800080,12.80407837,18117100.0,280901,0.085
2019-12-23,91872639510179400000,364651,7510.16814212,7652.58718181,7330.88769553,7355.16830714,593164731,18.87107421,18118887.5,304702,0.09
2019-12-24,81040360441364400000,346409,7353.05683095,7494.79485045,7273.09394724,7309.21393158,593511140,17.60848203,18120450.0,290311,0.079
2019-12-25,81815997733943000000,276066,7321.30448892,7350.539125,7222.79158576,7280.45240018,593787206,13.13196764,18122050.0,244538,0.079
2019-12-26,108234592413985000000,335335,7277.47407048,7386.17673522,7203.73274366,7240.0270056,594122541,18.91209694,18124137.5,295896,0.075
2019-12-27,92790965588447000000,382407,7236.23485678,7360.80832371,7198.94525406,7295.60723294,594504948,17.11633792,18125950.0,322059,0.081
2019-12-28,95814879116977100000,340982,7291.11585312,7392.30352765,7290.12783773,7319.89084853,594845930,13.80390964,18127812.5,298138,0.083
2019-12-29,100671953812926000000,314985,7279.86546765,7511.10650979,7279.86546765,7419.17941527,595160915,12.6092473,18129750.0,279770,0.077
2019-12-30,105985745424252000000,384575,7420.28197424,7451.48016382,7283.38133498,7300.67426507,595545490,15.90283263,18131825.0,324331,0.077
2019-12-31,94326808567832400000,344675,7292.74306676,7329.46677776,7169.90194447,7197.52710917,595890165,14.84211896,18133637.5,293302,0.079
2020-01-01,111315878308511000000,270712,7195.12484514,7251.88948986,7174.94415256,7199.66110087,596160877,9.97099973,18135812.5,251561,0.0744
2020-01-02,97902978913579900000,332607,7205.21317903,7210.54118018,6944.25472071,6985.65902257,596493484,13.78084459,18137575.0,295426,0.0768
2020-01-03,114475900581474000000,374771,6982.22936048,7406.15316829,6919.34773049,7347.59737791,596868255,16.38979535,18139687.5,316348,0.0864
2020-01-04,115950746419676000000,333684,7350.28672719,7416.98892482,7312.09366032,7415.20244546,597201939,12.31216518,18141787.5,287047,0.0804
2020-01-05,111572110206303000000,321606,7409.41718698,7541.89754499,7405.65702871,7410.81254092,597523545,11.88711242,18143825.0,287616,0.0828
2020-01-06,92860015211318000000,363784,7409.73931838,7777.0135036,7409.73931838,7770.52843473,597887329,20.49312376,18145512.5,299011,0.0852
2020-01-07,119920639761108000000,406608,7768.22771944,8178.21587336,7768.22771944,8166.96310003,598293937,25.56190656,18147712.5,343903,0.1116
2020-01-08,97491672892813600000,390179,8162.44812791,8393.4548233,7966.16249767,8082.95054727,598684116,30.83081053,18149487.5,317877,0.12
2020-01-09,109038086418190000000,389335,8079.77365843,8079.77365843,7843.58067004,7880.28824913,599073451,29.78119837,18151450.0,321900,0.0936
2020-01-10,101453739249767000000,428220,7870.19011796,8164.65571526,7734.49575355,8164.65571526,599501671,32.5651343,18153312.5,330585,0.0852
2020-01-11,111412550520631000000,363562,8162.79737968,8216.04100476,8029.64210795,8029.64210795,599865233,18.38352814,18155350.0,308907,0.0792
2020-01-12,103370151373145000000,318938,8033.26184596,8198.14528419,8013.90940094,8185.64036985,600184171,14.53164303,18157237.5,282985,0.0744
2020-01-13,98362830927544200000,353859,8187.06976034,8191.33161477,8079.70074107,8148.31886082,600538030,17.63102526,18159025.0,291454,0.0804
2020-01-14,99628491006839300000,440906,8142.98461236,8865.87993889,8142.89549984,8827.76442606,600978936,26.221577,18160837.5,346808,0.12
2020-01-15,110473990584337000000,409052,8793.70930055,8876.94946658,8657.18744654,8807.01027532,601387988,31.35812937,18162725.0,332507,0.1116
2020-01-16,117800355309292000000,394948,8817.1916805,8846.46109861,8614.38365726,8723.78576573,601782936,23.85247351,18164712.5,325788,0.0936
2020-01-17,116281340367992000000,403715,8725.2351715,8956.17628306,8678.86942107,8929.0376776,602186651,24.29323765,18166700.0,323833,0.0984
2020-01-18,96889385188505500000,345905,8898.72608801,8979.8755786,8835.40730137,8942.80890321,602532556,17.76555017,18168350.0,287105,0.0876
2020-01-19,110216300397337000000,341859,8923.5801411,9163.76274181,8620.88876182,8706.24512993,602874415,16.5175935,18170225.0,283810,0.1056
2020-01-20,111977553815661000000,376724,8713.25129291,8738.55822041,8564.21117745,8657.64293942,603251139,17.74334005,18172125.0,313509,0.0912
2020-01-21,111546305458732000000,389259,8652.84532495,8753.0899111,8545.89666779,8745.89478833,603640398,20.51905021,18174037.5,315057,0.0876
2020-01-22,114777773280262000000,389151,8740.48156865,8791.33116878,8643.22570027,8680.87604222,604029549,21.67952284,18175987.5,328430,0.0852
2020-01-23,116985038151036000000,382570,8680.14842441,8687.74708842,8337.8688481,8406.5160678,604412119,21.03754657,18177975.0,329759,0.0804
2020-01-24,111213298845476000000,386379,8404.60564199,8510.44112145,8267.01290315,8445.43428152,604798498,16.10082373,18179875.0,313735,0.0804
2020-01-25,120519899402400000000,331711,8450.42961311,8450.42961311,8296.50162646,8367.84777344,605130209,11.39326294,18181925.0,285420,0.0732
2020-01-26,105019373619267000000,307288,8357.95197621,8600.873065,8326.34531431,8596.82983316,605437497,10.57299079,18183712.5,261104,0.0732
2020-01-27,96527200417504000000,355234,8606.57019916,8964.25577978,8606.57019916,8909.81917753,605792731,19.78717492,18185325.0,279111,0.0888
2020-01-28,106314986933377000000,423475,8910.75442715,9358.59031703,8908.44692853,9358.59031703,606216206,22.98737848,18187100.0,339910,0.1056
2020-01-29,122285760012716000000,412477,9380.91880816,9400.56478898,9270.63777795,9316.62950445,606628683,20.42515898,18189100.0,340402,0.1044
2020-01-30,120337661458166000000,408420,9308.64668458,9551.7670026,9235.30214093,9508.9935947,607037103,19.64580869,18191050.0,332402,0.108
2020-01-31,110508561126490000000,410430,9500.3636891,9519.61136338,9234.69365735,9350.52936518,607447533,22.53135857,18192850.0,334290,0.096
2020-02-01,115646694543727000000,373233,9351.49057119,9438.23342452,9315.02766293,9392.87536841,607820766,17.4815999,18194737.5,303573,0.0882
2020-02-02,110301837535263000000,363024,9384.10352728,9466.93876345,9217.82397728,9344.36529292,608183790,16.94878932,18196525.0,290736,0.0896
2020-02-03,113431470987497000000,411073,9342.68873975,9534.57043128,9267.90594481,9293.52108908,608594863,21.53312454,18198375.0,330864,0.0896
2020-02-04,101898724732278000000,398573,9290.61643657,9330.70462306,9117.03933808,9180.9629665,608993436,23.74587464,18200025.0,309058,0.098
2020-02-05,122038198288293000000,444339,9179.93968789,9701.30003735,9165.00223149,9613.42428895,609437775,25.44140813,18202012.5,368445,0.1148
2020-02-06,103613746497464000000,391129,9622.87267809,9824.61926061,9544.32147887,9729.80223149,609828904,27.10635364,18203700.0,315235,0.1176
2020-02-07,107592529316594000000,431324,9730.12581599,9834.71678972,9730.12581599,9790.33384641,610260228,31.51759356,18205437.5,334799,0.1036
2020-02-08,105700640943782000000,374627,9793.07042002,9874.64674703,9682.93023672,9866.50724373,610634855,21.33690612,18207175.0,318224,0.0994
2020-02-09,117611006736303000000,363417,9863.89488145,10122.2757778,9852.71517234,10119.1248203,610998272,19.8217869,18209087.5,316917,0.14
2020-02-10,93883450802116900000,368000,10115.559686,10165.765355,9786.6763041,9865.59260896,611366272,27.58066679,18210612.5,297982,0.126
2020-02-11,114903387901641000000,461491,9855.89170857,10208.6347921,9734.76356067,10205.1323621,611827763,34.77248558,18212462.5,365435,0.126
2020-02-12,109808363556178000000,434261,10202.3876541,10379.7157179,10202.3876541,10322.7164894,612262024,37.39850183,18214237.5,344473,0.1386
2020-02-13,108618694398028000000,434490,10323.9604932,10457.6271997,10118.110859,10205.6192109,612696514,35.47858608,18216000.0,339940,0.1274
2020-02-14,103838490790264000000,401293,10211.5503892,10319.7073833,10125.7312523,10300.0506266,613097807,32.17258486,18217687.5,325943,0.1078
2020-02-15,110312991708828000000,400063,10313.8568369,10339.4188926,9874.4275077,9891.83650918,613497870,28.54821404,18219462.5,322579,0.105
2020-02-16,112168702326352000000,335874,9889.17970534,10047.4985829,9728.21927543,9943.25998095,613833744,21.59936997,18221237.5,292094,0.0966
2020-02-17,118219200533188000000,411564,9936.56026014,9936.56026014,9507.75815589,9686.04920977,614245308,25.29770103,18223200.0,341334,0.1134
2020-02-18,116242452687042000000,408547,9691.23094489,10158.8425008,9633.72839234,10147.0726363,614653855,30.12812537,18225075.0,330900,0.1106
2020-02-19,108905157970720000000,411305,10143.7983568,10188.5411972,9620.61652197,9635.05008713,615065160,31.4285617,18226837.5,334664,0.1204
2020-02-20,97599484268460100000,398045,9629.32531033,9638.59498827,9511.63783814,9618.25906453,615463205,27.79666259,18228412.5,316500,0.112
2020-02-21,119619907773195000000,409827,9611.78201954,9717.20125702,9591.06975434,9690.95528682,615873032,23.54449483,18230337.5,338330,0.1022
2020-02-22,113145670629043000000,378689,9687.70676008,9697.26921363,9604.35014068,9660.91488832,616251721,18.32436669,18232187.5,304449,0.0854
2020-02-23,111523554179591000000,331165,9663.31864201,9931.37215679,9658.77046363,9920.86796684,616582886,16.62073804,18233962.5,285437,0.091
2020-02-24,107228224681693000000,399335,9921.58346055,9949.14022947,9539.77894144,9645.39833042,616982221,22.9242627,18235725.0,328749,0.1036
2020-02-25,112141206044543000000,403276,9651.31279866,9651.72668132,9312.29376518,9346.53346695,617385497,24.54482939,18237525.0,334449,0.098
2020-02-26,105553510967277000000,410450,9338.29028024,9352.75384137,8706.83530569,8824.33122732,617795947,29.29911468,18239225.0,329831,0.1232
2020-02-27,114221539309845000000,410996,8825.09351775,8930.56647405,8583.92466551,8786.87893969,618206943,26.95964399,18241062.5,338634,0.1162
2020-02-28,118515655929930000000,440024,8788.72854689,8886.19219509,8498.02728967,8689.11524591,618646967,26.28258744,18243037.5,368432,0.1232
2020-02-29,107292241852363000000,369140,8671.21254207,8773.8232996,8611.52653232,8615.22772355,619016107,18.50395585,18244775.0,307388,0.1008
2020-03-01,137317108555614000000,366064,8599.7583441,8721.90350061,8472.78428736,8563.41168611,619382171,14.44661165,18246987.5,309672,0.0475
2020-03-02,114323888576254000000,431936,8563.26425933,8918.55093966,8533.57103934,8865.83955705,619814107,22.93901727,18248850.0,342672,0.057
2020-03-03,117392986256154000000,425603,8865.38796487,8897.25084978,8708.62731794,8792.35171065,620239710,24.71643759,18250762.5,342171,0.0513
2020-03-04,127960653687069000000,448849,8788.54218625,8841.41917342,8712.83955953,8742.61166128,620688559,24.25737051,18252850.0,358578,0.0551
2020-03-05,126170381684968000000,431628,8760.28504049,9140.57400281,8760.28504049,9077.87946386,621120187,24.37165686,18254887.5,349366,0.057
2020-03-06,118606020580912000000,432268,9078.30852906,9166.33952768,9032.65953171,9120.74845437,621552455,26.63263902,18256825.0,338228,0.057
2020-03-07,124549513614250000000,375432,9121.60053553,9163.22109566,8893.54895507,8909.75828069,621927887,18.53853474,18258787.5,313155,0.0456
2020-03-08,118458214195859000000,350494,8908.20601509,8908.49789858,8110.25607808,8110.25607808,622278381,16.14238732,18260762.5,302536,0.0513
2020-03-09,119502654883662000000,421275,8111.14639164,8174.02276735,7694.39150118,7916.62214092,622699656,25.61204951,18262637.5,348061,0.0988
2020-03-10,108973179003695000000,420436,7922.1470416,8136.9452227,7820.68649227,7915.61754792,623120092,27.9412801,18264287.5,329566,0.0722
2020-03-11,98830856208937400000,369367,7910.08980669,7946.40282983,7647.84954277,7912.81530473,623489459,29.56150425,18265775.0,287373,0.0646
2020-03-12,122818931333029000000,447980,7917.19536947,7928.07450253,4860.35383012,4860.35383012,623937439,59.16829292,18267662.5,349827,0.1311
2020-03-13,103823627391915000000,374511,5015.39185203,5837.32714273,4106.98075029,5547.0651614,624311950,84.31311198,18269225.0,276673,0.19
2020-03-14,105889831018393000000,352606,5578.69378471,5616.71665325,5140.42273106,5195.85517452,624664556,52.86649863,18270825.0,279700,0.1178
2020-03-15,96801045608065100000,287119,5200.51921496,5814.88550052,5173.26711828,5391.06024919,624951675,44.30830399,18272312.5,223111,0.1045
2020-03-16,97563487102043100000,367663,5381.79259034,5381.79259034,4590.5536721,5014.86830377,625319338,61.56626918,18273800.0,270280,0.1292
2020-03-17,100937216940522000000,377631,5015.42283556,5364.01102509,4981.90941273,5237.76209482,625696969,62.25196409,18275337.5,278203,0.1045
2020-03-18,82617797486273400000,327223,5207.2342386,5318.4125315,5069.3361519,5237.91386092,626024192,58.77164193,18276587.5,231154,0.1007
2020-03-19,88145984159384200000,363015,5245.50231539,6329.73594838,5245.50231539,6193.29577035,626387207,68.45700527,18277925.0,265582,0.1064
2020-03-20,90687830463719000000,393039,6189.48329444,6831.06520314,5886.34538121,6186.21871982,626780246,79.98994299,18279287.5,284485,0.1121
2020-03-21,101658103985495000000,329766,6192.98155388,6365.68016334,5946.56317162,6172.9672775,627110012,47.08077798,18280837.5,245772,0.0931
2020-03-22,104376351623009000000,280471,6183.80519637,6355.16761962,5823.71407014,5833.51061024,627390483,33.34176341,18282425.0,209027,0.0817
2020-03-23,92076110853667500000,352105,5836.97788074,6437.99110317,5785.57179402,6431.81003808,627742588,51.42451024,18283825.0,259704,0.0893
2020-03-24,107784157674678000000,371320,6429.38616408,6784.59514858,6411.59864797,6732.65221467,628113908,44.74357832,18285475.0,277999,0.0893
2020-03-25,75975706217352900000,312779,6737.71728443,6884.35183936,6545.95064082,6677.07432527,628426687,45.40177404,18286625.0,218084,0.0798
2020-03-26,112326478212774000000,383310,6673.69763718,6732.33971314,6594.05727909,6718.96731486,628809997,55.05597495,18288625.0,292668,0.0722
2020-03-27,106984296865391000000,372444,6719.24798722,6791.29591963,6470.89335934,6470.89335934,629182441,41.578544,18290562.5,276391,0.0684
2020-03-28,93472472304259300000,321216,6467.501165,6467.501165,6117.83774851,6241.56512496,629503657,28.81999627,18292250.0,240492,0.0703
2020-03-29,104376530800514000000,300456,6241.74543718,6241.74543718,5922.80312347,5929.677884,629804113,21.0619088,18294137.5,232669,0.0646
2020-03-30,101922858424366000000,375141,5918.74487462,6517.19578925,5905.30465877,6447.72579951,630179254,26.24289384,18295975.0,276681,0.0703
2020-03-31,110203450696084000000,385745,6429.74922194,6502.43498575,6376.58958968,6443.31405026,630564999,29.06116194,18297962.5,290068,0.0646
2020-04-01,105269460967455000000,383377,6436.34779459,6589.24919192,6206.73129513,6589.24919192,630948376,26.74327122,18299875.0,281702,0.0848
2020-04-02,105937923691358000000,402540,6618.55555879,7088.24732438,6597.34671672,6795.04299179,631350916,25.01439071,18301787.5,299023,0.1024
2020-04-03,91170288334197700000,385206,6797.39659183,7003.22078432,6678.49520602,6736.36381431,631736122,25.82618528,18303437.5,278631,0.096
2020-04-04,109725984465376000000,332580,6738.38301967,6871.95962749,6700.12218372,6858.69700969,632068702,16.67009774,18305400.0,253117,0.0864
2020-04-05,119669053856988000000,320219,6862.53782636,6883.41414332,6718.38648636,6794.47452422,632388921,13.64940917,18307587.5,240084,0.0784
2020-04-06,90835027454984800000,388990,6788.04980287,7263.12658198,6785.78723145,7248.72410192,632777911,20.99212028,18309187.5,280342,0.1024
2020-04-07,113590164904115000000,426167,7273.64421075,7419.2388748,7136.71418613,7172.87828873,633204078,25.32409774,18311287.5,312602,0.104
2020-04-08,103387309957561000000,390317,7177.68392022,7350.41009152,7153.30567428,7335.36979909,633594395,22.6627845,18313087.5,286419,0.0912
2020-04-09,113647625279658000000,386095,7333.71502064,7341.0980976,7179.0943407,7301.01277516,633980490,23.29595386,18315012.5,286552,0.0896
2020-04-10,118316552113219000000,391467,7302.56533519,7302.56533519,6802.47496589,6862.78799691,634371957,20.78686915,18317050.0,288422,0.096
2020-04-11,116498182681474000000,331900,6867.3955109,6926.0696338,6789.9207024,6852.50192071,634703857,13.75253175,18319037.5,247693,0.0928
2020-04-12,111543396212483000000,312144,6857.6392594,7114.92038736,6813.20430834,6998.39400574,635016001,12.86445785,18320950.0,228376,0.0848
2020-04-13,125657598772788000000,389922,6938.4979304,6938.4979304,6683.10673332,6845.09526906,635405923,16.74379536,18323087.5,287942,0.0928
2020-04-14,122180235529484000000,422492,6848.50117315,6958.55722441,6795.47449472,6841.27304616,635828415,22.46964436,18325187.5,299223,0.0912
