t,Unnamed: 0,hash_rate_mean,new_addresses,open,high,low,close,total_addresses,total_fees,total_supply,total_transactions,google_trends,transfers_med,sigma,gold,sp500,vix
2018-09-11,984,48483143325052900000,320983,6331.94595358,6397.90495355,6255.40575791,6324.59015192,430723637,23.27470384,17262550.0,237430,0.084,0.05256128,0.0159108863441898,1195.4000244140625,2887.889892578125,13.220000267028809
2018-09-12,985,58777444432485400000,312198,6321.19570661,6363.87326053,6263.41630201,6360.69694706,431035835,23.91441308,17264650.0,233107,0.0912,0.05054992,0.0105638804296076,1204.699951171875,2888.919921875,13.140000343322754
2018-09-13,986,51542658222354500000,315948,6355.91187223,6541.37750269,6353.85007242,6521.23827161,431351783,20.29803773,17266500.0,234061,0.0816,0.05178877,0.0129729413885395,1202.0,2904.179931640625,12.369999885559082
2018-09-14,987,46384680515035100000,297972,6518.36433792,6598.17817109,6455.75026694,6512.70548453,431649755,21.21893106,17268150.0,223118,0.0768,0.0499878,0.0154212715708444,1195.0,2904.97998046875,12.069999694824219
2018-09-15,988,48558553577878000000,284135,6512.70548453,6564.36669539,6490.70242876,6544.13620369,431933890,15.69995673,17269900.0,210931,0.072,0.03810044,0.0073976251139334,1195.0,2904.97998046875,12.069999694824219
2018-09-16,989,49382086883263700000,242454,6543.28885962,6544.21086985,6457.7570833,6514.52997091,432176344,13.07015213,17271637.5,179344,0.0672,0.03738192,0.0089962986693958,1195.0,2904.97998046875,12.069999694824219
2018-09-17,990,46136920909298300000,333185,6514.57739085,6540.65333942,6254.59308515,6281.19609296,432509529,17.45767671,17273325.0,240017,0.0732,0.04666106,0.0220420455576564,1199.699951171875,2888.800048828125,13.680000305175781
2018-09-18,991,49584261746734000000,338355,6278.35241356,6387.28637784,6265.76047439,6369.18712761,432847884,19.01368472,17275100.0,244117,0.072,0.04764762,0.0102371110228077,1196.800048828125,2904.31005859375,12.789999961853027
2018-09-19,992,53922607498013400000,339448,6371.29697231,6451.86193211,6208.32839997,6394.89073566,433187332,17.09335521,17277050.0,250881,0.072,0.03931124,0.0271102389443732,1202.199951171875,2907.949951171875,11.75
2018-09-20,993,53870291034494100000,347070,6399.65142366,6529.25741499,6396.45298865,6523.44829872,433534402,18.26192982,17278975.0,253520,0.078,0.04498359,0.0083269605947413,1206.199951171875,2930.75,11.800000190734863
2018-09-21,994,51500966180581600000,370435,6519.66627441,6800.90162513,6503.93552102,6734.95239431,433904837,25.61259462,17280775.0,272907,0.0792,0.04784355,0.0242693075856792,1196.199951171875,2929.669921875,11.680000305175781
2018-09-22,995,54843193400839900000,308024,6734.95239431,6831.5178838,6610.78940808,6722.22113413,434212861,18.65597145,17282712.5,225382,0.0708,0.03507479,0.0231942896388089,1196.199951171875,2929.669921875,11.680000305175781
2018-09-23,996,53502333143780600000,268887,6719.72614874,6774.64017087,6678.24346625,6707.26095584,434481748,14.47737832,17284587.5,200169,0.072,0.03311659,0.0100678050302703,1196.199951171875,2929.669921875,11.680000305175781
2018-09-24,997,52806749164962400000,321166,6710.63466345,6713.56203665,6577.60352374,6595.41332528,434802914,15.50844294,17286437.5,237522,0.072,0.03904758,0.0096654098201572,1199.300048828125,2919.3701171875,12.199999809265137
2018-09-25,998,59653175259848800000,336847,6591.36266358,6605.24370531,6379.88808667,6444.41067269,435139761,20.31737127,17288550.0,251944,0.0708,0.04054485,0.0201526176900902,1200.0,2915.56005859375,12.420000076293945
2018-09-26,999,49514440623998700000,324608,6449.81866052,6570.00922456,6397.80606631,6498.32602721,435464369,20.1338664,17290287.5,243788,0.0768,0.04304683,0.018194325497394,1194.0,2905.969970703125,12.890000343322754
2018-09-27,1000,51281829761866300000,330514,6494.99928902,6714.19236759,6463.77692669,6680.71461176,435794883,23.65350638,17292075.0,248543,0.0708,0.04555595,0.0203798567243957,1182.300048828125,2914.0,12.40999984741211
2018-09-28,1001,54606348953846500000,343280,6680.71461176,6786.52718268,6595.66034866,6642.0772968,436138163,28.91825487,17294000.0,254085,0.0696,0.04575254,0.0198472061162264,1191.5,2913.97998046875,12.119999885559082
2018-09-29,1002,54583908280371800000,291110,6647.41279,6647.41279,6512.27911378,6601.9553879,436429273,19.10685859,17295900.0,218187,0.0672,0.03627582,0.0138823954271947,1191.5,2913.97998046875,12.119999885559082
2018-09-30,1003,57408004485581600000,273880,6601.9553879,6645.74316442,6565.36968231,6627.99449465,436703153,15.42794706,17297937.5,208047,0.0648,0.03715958,0.0082486871741956,1191.5,2913.97998046875,12.119999885559082
2018-10-01,1004,56073237212879400000,327802,6627.99449465,6653.29595261,6541.11620301,6587.61149413,437030955,21.82334691,17299912.5,242662,0.072,0.04810629,0.0114082975899648,1187.0999755859375,2924.590087890625,12.0
2018-10-02,1005,48457004936562700000,334727,6590.6064905,6611.83560423,6537.85285112,6556.09866089,437365682,25.72269107,17301625.0,244635,0.079,0.04917947,0.0072569733350499,1202.4000244140625,2923.429931640625,12.050000190734863
2018-10-03,1006,51550733342290200000,407232,6556.09866089,6578.75592921,6450.45729291,6502.59044747,437772914,21.36448501,17303437.5,242158,0.07,0.04292048,0.0129613267401042,1198.300048828125,2925.510009765625,11.609999656677246
2018-10-04,1007,54823225283027600000,355545,6499.15655161,6605.22923697,6497.90873172,6576.20339269,438128459,18.70916379,17305312.5,243007,0.076,0.04063377,0.0089733000629049,1197.199951171875,2901.610107421875,14.220000267028809
2018-10-05,1008,48147527527523600000,342455,6575.56365545,6623.24855172,6557.40798207,6622.48483682,438470914,21.33672301,17306937.5,244589,0.074,0.04997781,0.0055114241940501,1201.199951171875,2885.570068359375,14.819999694824219
2018-10-06,1009,46392292019710800000,305953,6622.48483682,6628.54385888,6578.60932442,6589.05284411,438776867,17.57876392,17308500.0,214718,0.062,0.03561835,0.0043238454796231,1201.199951171875,2885.570068359375,14.819999694824219
2018-10-07,1010,53183097732549900000,316310,6587.19174566,6642.72974141,6556.59705275,6602.94525849,439093177,13.06671747,17310275.0,219589,0.073,0.01658678,0.0091084330199392,1201.199951171875,2885.570068359375,14.819999694824219
2018-10-08,1011,49329471646480000000,326977,6602.94525849,6677.31065986,6574.72247189,6652.22623715,439420154,16.79599849,17311962.5,247906,0.073,0.04360935,0.0099248317336268,1184.4000244140625,2884.429931640625,15.6899995803833
2018-10-09,1012,48256373973236600000,312887,6652.22623715,6660.07196484,6604.59077527,6640.64745929,439733041,16.66631934,17313587.5,235732,0.078,0.04479438,0.0058152246722008,1187.199951171875,2880.340087890625,15.949999809265137
2018-10-10,1013,53588027676980700000,327580,6642.64455425,6642.64455425,6537.86133241,6585.17755768,440060621,15.6339373,17315387.5,244801,0.077,0.04283449,0.009861145059633,1189.300048828125,2785.679931640625,22.959999084472656
2018-10-11,1014,58659468358690100000,336936,6585.53439894,6588.48090505,6249.09003203,6249.09003203,440397557,18.4172056,17317375.0,262308,0.1,0.04990495,0.0183367984988769,1223.5,2728.3701171875,24.979999542236328
2018-10-12,1015,48845318774078500000,321262,6250.27577953,6329.09651259,6235.73606994,6273.19669603,440718819,18.44585713,17319025.0,243042,0.078,0.04716054,0.0102589818568706,1218.0999755859375,2767.1298828125,21.309999465942383
2018-10-13,1016,52349316006498400000,267894,6270.73224706,6306.49588941,6260.1015815,6289.0009018,440986713,13.28476496,17320787.5,204956,0.075,0.03890535,0.0048980616150247,1218.0999755859375,2767.1298828125,21.309999465942383
2018-10-14,1017,42186543678257300000,250462,6285.98804466,6363.21029889,6280.04838906,6292.23246896,441237175,12.41784997,17322212.5,191145,0.073,0.03804344,0.009281729709384,1218.0999755859375,2767.1298828125,21.309999465942383
2018-10-15,1018,60385489225641100000,337722,6290.92777263,7006.89052154,6260.53733126,6605.26103468,441574897,23.09602031,17324237.5,266783,0.092,0.04809019,0.0736490589989201,1226.4000244140625,2750.7900390625,21.299999237060547
2018-10-16,1019,50256299063997800000,337002,6596.54258247,6680.16535203,6572.16904049,6600.67720695,441911899,19.31942675,17325925.0,257832,0.078,0.04636319,0.0115184240021714,1227.300048828125,2809.919921875,17.6200008392334
2018-10-17,1020,50549711387645000000,339291,6596.11434259,6606.20181075,6516.62508501,6546.16332001,442251190,18.8500803,17327650.0,260224,0.077,0.04656001,0.0084184469091403,1223.699951171875,2809.2099609375,17.399999618530273
2018-10-18,1021,51066921745355400000,328510,6548.70916816,6569.093074,6450.04316962,6474.64724903,442579700,18.05926167,17329375.0,253312,0.077,0.0452946,0.0108291469282906,1226.5,2768.780029296875,20.059999465942383
2018-10-19,1022,51509964499347900000,327521,6478.5726516,6493.73421255,6444.09380194,6466.010535,442907221,17.65876226,17331150.0,253684,0.071,0.0401440999999999,0.0052903491468853,1225.300048828125,2767.780029296875,19.889999389648438
2018-10-20,1023,50052946023189900000,292238,6465.41159242,6497.71529391,6448.2485128,6489.46975308,443199459,14.32509812,17332937.5,227678,0.07,0.0318514,0.004885874380121,1225.300048828125,2767.780029296875,19.889999389648438
2018-10-21,1024,49265367266363800000,267114,6489.19477636,6559.6658418,6475.99598716,6482.34812955,443466573,12.46404029,17334662.5,211367,0.065,0.03097166,0.0090535613927792,1225.300048828125,2767.780029296875,19.889999389648438
2018-10-22,1025,55575457583666700000,332160,6482.34812955,6548.67795488,6461.30173383,6491.98212347,443798733,16.6995118,17336600.0,255169,0.067,0.04216502,0.0094531758269927,1221.199951171875,2755.8798828125,19.639999389648438
2018-10-23,1026,55615075565418800000,328345,6487.1559658,6504.63636807,6446.83288691,6475.72971532,444127078,16.58331992,17338525.0,253309,0.071,0.04314991,0.0062159625588548,1233.4000244140625,2740.68994140625,20.709999084472656
2018-10-24,1027,39834347455047400000,326489,6475.72971532,6523.06984716,6468.65246896,6495.42836241,444453567,16.94168952,17339937.5,253978,0.073,0.04167953,0.0056147866208099,1227.800048828125,2656.10009765625,25.229999542236328
2018-10-25,1028,49280185881135800000,321559,6495.42836241,6505.73218127,6446.85731534,6481.17082835,444775126,17.53993992,17341650.0,254462,0.075,0.0399785,0.0062814677070868,1229.0999755859375,2705.570068359375,24.219999313354492
2018-10-26,1029,50864933606114400000,322919,6481.17082835,6500.43567738,6450.36578493,6477.84565348,445098045,17.91509911,17343437.5,252859,0.071,0.04439542,0.0054582943275988,1232.5,2658.68994140625,24.15999984741211
2018-10-27,1030,48497500302031700000,288882,6474.34558716,6507.40881389,6452.2213714,6480.28670898,445386927,13.09651959,17345137.5,233613,0.063,0.03452023,0.0059952977167787,1232.5,2658.68994140625,24.15999984741211
2018-10-28,1031,49745642915975400000,268969,6485.92009843,6503.24196113,6448.55448887,6486.38627137,445655896,16.5139359,17346887.5,219720,0.063,0.03115095,0.0059712226660148,1232.5,2658.68994140625,24.15999984741211
2018-10-29,1032,52574580709143100000,336351,6489.04700264,6503.59788917,6303.58565274,6332.78870464,445992247,19.6041759,17348712.5,269608,0.075,0.03864462,0.0160735729699142,1224.5,2641.25,24.700000762939453
2018-10-30,1033,54771305728270400000,346857,6332.78870464,6368.72689172,6309.67058049,6334.7409058,446339104,18.77140942,17350637.5,283173,0.075,0.0345863999999999,0.0065847058470386,1222.5999755859375,2682.6298828125,23.350000381469727
2018-10-31,1034,58010346456083800000,352411,6331.21123285,6349.19835014,6314.15087211,6317.75009974,446691515,16.65229276,17352675.0,288120,0.077,0.03155034,0.0036837025746492,1212.300048828125,2711.739990234375,21.229999542236328
2018-11-01,1035,55612757890578700000,344692,6318.11681543,6548.40118055,6311.88731611,6375.52621667,447036207,17.45938887,17354600.0,281787,0.0532,0.03487272,0.025396957386709,1236.0,2740.3701171875,19.34000015258789
2018-11-02,1036,50993518515074000000,354665,6377.7813249,6398.72535654,6324.85106367,6390.638615,447390872,18.32471846,17356387.5,292561,0.0462,0.03916988,0.0081151851378777,1230.9000244140625,2723.06005859375,19.510000228881836
2018-11-03,1037,57123138905703400000,307392,6387.44366788,6400.07032535,6342.37452157,6361.25774213,447698264,13.59185156,17358400.0,249403,0.0462,0.03041019,0.0058723305748226,1230.9000244140625,2723.06005859375,19.510000228881836
2018-11-04,1038,45745711731476000000,274457,6362.27659663,6389.57362561,6292.87977412,6376.12939278,447972721,12.83578294,17359937.5,226124,0.049,0.03116045,0.010697415468669,1230.9000244140625,2723.06005859375,19.510000228881836
2018-11-05,1039,49556968781624200000,369491,6376.12939278,6493.71318438,6352.42717386,6427.46426537,448342212,18.68872972,17361737.5,296139,0.0518,0.03917444,0.0147345235037507,1229.800048828125,2738.31005859375,19.959999084472656
2018-11-06,1040,45704761639214400000,361824,6419.65859999,6463.54538729,6408.04640813,6455.27908945,448704036,19.18392815,17363337.5,285323,0.056,0.04371575,0.0050354019235768,1223.800048828125,2755.449951171875,19.90999984741211
2018-11-07,1041,47030060204894200000,361568,6461.01247808,6552.55714481,6461.01247808,6520.93366356,449065604,20.33841084,17364962.5,293604,0.0546,0.04158901,0.0081272834949044,1226.199951171875,2813.889892578125,16.360000610351562
2018-11-08,1042,42653950427092500000,342063,6522.72420675,6537.22328848,6436.07318112,6457.20299168,449407667,20.99890399,17366475.0,277476,0.0462,0.03924976,0.0090670442608878,1222.9000244140625,2806.830078125,16.719999313354492
2018-11-09,1043,45353991115165400000,351983,6457.20299168,6458.22436985,6372.48799379,6387.24987785,449759650,22.42896582,17368062.5,283769,0.049,0.03953244,0.0065933329965095,1206.4000244140625,2781.010009765625,17.360000610351562
2018-11-10,1044,46922571179337300000,306232,6385.87896765,6438.82258146,6383.07600521,6407.74044747,450065882,16.64920253,17369700.0,252368,0.0476,0.03204,0.0057701599422639,1206.4000244140625,2781.010009765625,17.360000610351562
2018-11-11,1045,52355551592579100000,284303,6409.22039144,6429.30460372,6349.49806046,6408.83301083,450350185,14.13978687,17371525.0,246845,0.0434,0.02801709,0.008832121853019,1206.4000244140625,2781.010009765625,17.360000610351562
2018-11-12,1046,49647747412052300000,348589,6408.83301083,6435.44421476,6358.94215289,6373.10496784,450698774,19.17199757,17373275.0,299866,0.049,0.03295915,0.0077093530571267,1201.300048828125,2726.219970703125,20.450000762939453
2018-11-13,1047,42728558054154700000,336412,6372.12589746,6395.27463113,6342.13346661,6357.23195512,451035186,18.07251239,17374775.0,279040,0.0504,0.04046795,0.0057181397688028,1199.199951171875,2722.179931640625,20.020000457763672
2018-11-14,1048,48090160426529800000,348478,6362.12532143,6371.55145458,5540.73125013,5722.33950975,451383664,25.82337117,17376462.5,292620,0.0812,0.05,0.073628769565274,1207.9000244140625,2701.580078125,21.25
2018-11-15,1049,45344544881638800000,341191,5738.34903224,5777.08254431,5358.37779035,5645.59292107,451724855,38.65118054,17378050.0,291398,0.0966,0.05090188,0.0522279097193724,1212.800048828125,2730.199951171875,19.979999542236328
2018-11-16,1050,45022328932467200000,339024,5648.33060134,5663.96385358,5498.78212711,5574.75499615,452063879,36.92729384,17379625.0,282998,0.0672,0.04694163,0.0192766995920924,1220.800048828125,2736.27001953125,18.139999389648438
2018-11-17,1051,47911464968355700000,283798,5575.27208481,5579.92649261,5519.56106175,5554.80989136,452347677,21.55099415,17381437.5,262504,0.056,0.03213316,0.0073440335768305,1220.800048828125,2736.27001953125,18.139999389648438
2018-11-18,1052,40699082763442500000,252300,5554.32996162,5653.18301589,5554.32996162,5622.02160278,452599977,18.03746701,17382975.0,239680,0.056,0.02767126,0.0099457454284676,1220.800048828125,2736.27001953125,18.139999389648438
2018-11-19,1053,41777852299662300000,305224,5622.02160278,5623.5539702,4841.00172839,4875.14239003,452905201,39.9694861,17384550.0,267845,0.0966,0.05038889,0.0581164685383166,1223.0999755859375,2690.72998046875,20.100000381469727
2018-11-20,1054,43655833259933900000,358059,4866.81174897,4953.55170901,4260.82353076,4415.07400339,453263260,69.36765011,17386200.0,288318,0.14,0.09223981,0.0876401347772594,1219.0,2641.889892578125,22.479999542236328
2018-11-21,1055,34771706307623500000,309582,4451.87400665,4675.72655534,4350.26989249,4602.16771504,453572842,49.95016009,17387512.5,254837,0.1078,0.06258793,0.046655367189126,1225.800048828125,2649.929931640625,20.799999237060547
2018-11-22,1056,40092435939634800000,306586,4602.16771504,4629.41025513,4365.63793866,4368.73234691,453879428,39.13421764,17389037.5,265994,0.0728,0.0403769999999999,0.0259628159464749,1225.800048828125,2649.929931640625,20.799999237060547
2018-11-23,1057,42037953693528100000,293488,4365.93908472,4397.5215388,4198.05243904,4346.01843265,454172916,36.98433712,17390600.0,275136,0.0812,0.03732195,0.0327008717101192,1221.0,2632.56005859375,21.520000457763672
2018-11-24,1058,46734004375533600000,260326,4348.75627476,4413.76475723,3791.91160362,3883.35938868,454433242,31.17997638,17392387.5,249874,0.0686,0.03013259,0.0811249310508558,1221.0,2632.56005859375,21.520000457763672
2018-11-25,1059,41822141908896700000,257549,3880.76013923,4120.87639889,3579.82276596,4015.13130391,454690791,32.01112732,17393975.0,239129,0.1134,0.0443744,0.0972525632801068,1221.0,2632.56005859375,21.520000457763672
2018-11-26,1060,36747162826570700000,305433,4009.96804074,4108.57505641,3642.425641,3775.08662841,454996224,38.27901151,17395362.5,256951,0.1134,0.0618,0.0764451872252349,1220.199951171875,2673.449951171875,18.899999618530273
2018-11-27,1061,43310570642301000000,306054,3779.13170862,3857.78402149,3660.42586755,3813.57141959,455302278,37.38312649,17397000.0,268402,0.1064,0.04653336,0.0367020280668952,1211.199951171875,2682.169921875,19.020000457763672
2018-11-28,1062,38993175941255800000,299724,3820.72327906,4385.89485524,3817.01069843,4260.82825547,455602002,38.73742361,17398475.0,254338,0.0966,0.06188905,0.0711242643537886,1221.4000244140625,2743.7900390625,18.489999771118164
2018-11-29,1063,35375579627725900000,306843,4266.9854563,4414.34460065,4141.93037751,4274.74204089,455908845,45.07238045,17399787.5,246121,0.0798,0.0657933,0.0450267313370693,1224.0999755859375,2737.800048828125,18.790000915527344
2018-11-30,1064,32843411849355700000,302959,4278.84645524,4322.97639207,3945.99569364,4016.44911794,456211804,40.77812171,17401050.0,250056,0.0728,0.06533712,0.0511420507246913,1220.199951171875,2760.169921875,18.06999969482422
2018-12-01,1065,41353669906475700000,270954,4017.26845712,4309.37731216,3967.38577673,4215.68477834,456482758,31.11731237,17402600.0,241723,0.0741,0.0365855999999999,0.0502062605553672,1220.199951171875,2760.169921875,18.06999969482422
2018-12-02,1066,37382172173749700000,245215,4214.67193177,4306.81129147,4109.36738106,4138.38283552,456727973,23.24535308,17404025.0,222559,0.0741,0.03049928,0.0311810204685974,1220.199951171875,2760.169921875,18.06999969482422
2018-12-03,1067,34860598015380100000,286060,4139.8780641,4157.14164169,3839.51570391,3892.75933911,457014033,31.12664818,17405450.0,240538,0.0897,0.06027708,0.0411740977394027,1233.9000244140625,2790.3701171875,16.440000534057617
2018-12-04,1068,38570147332706900000,345803,3891.88798435,4026.18237842,3832.74993843,3996.74820738,457359836,31.50009203,17407175.0,270051,0.0871,0.05547873,0.0306438032500236,1241.0999755859375,2700.06005859375,20.739999771118164
2018-12-05,1069,36459836296308600000,298333,3881.85009559,3881.85009559,3753.99482663,3753.99482663,457658169,26.31110179,17408800.0,256371,0.0858,0.0499279,0.011293358620805,1241.0999755859375,2700.06005859375,20.739999771118164
2018-12-06,1070,37773022557396900000,327751,3754.07446712,3874.96603127,3521.10172384,3521.10172384,457985920,28.47570217,17410487.5,279519,0.0884,0.05764928,0.0547691041045592,1238.0999755859375,2695.949951171875,21.190000534057617
2018-12-07,1071,32571397714251000000,309146,3512.59040851,3512.59040851,3280.22875211,3419.93720035,458295066,31.19535557,17411912.5,253776,0.13,0.08658224,0.045453507793095,1246.800048828125,2633.080078125,23.229999542236328
2018-12-08,1072,35090089267052400000,254667,3421.9104035,3506.04339159,3350.65070337,3476.11471452,458549733,19.7523634,17413500.0,230977,0.0897,0.03796152,0.0305311802865297,1246.800048828125,2633.080078125,23.229999542236328
2018-12-09,1073,35824754696482400000,244695,3473.22762038,3685.30559965,3469.09435766,3616.21025798,458794428,16.83358837,17415100.0,238441,0.0793,0.02744059,0.034626652732819,1246.800048828125,2633.080078125,23.229999542236328
2018-12-10,1074,34828228039788400000,296289,3614.23427278,3647.33258231,3469.23227963,3505.47968254,459090717,22.97283382,17416650.0,258229,0.0858,0.05287004,0.0298755561467187,1243.699951171875,2637.719970703125,22.639999389648438
2018-12-11,1075,35244212778525500000,295507,3502.12716588,3511.66598694,3390.87800207,3423.51948812,459386224,23.31901099,17418212.5,251362,0.0858,0.05934422,0.0203342081436415,1241.9000244140625,2636.780029296875,21.760000228881836
2018-12-12,1076,33553953486475400000,300075,3424.86024827,3533.54965563,3413.37491883,3481.23667359,459686299,22.35779149,17419712.5,261303,0.0767,0.05419827,0.0222633144641421,1244.4000244140625,2651.070068359375,21.459999084472656
2018-12-13,1077,36742421176303000000,300820,3488.37512338,3491.14869945,3297.88636316,3312.00352486,459987119,22.08826418,17421350.0,268291,0.0806,0.04665231,0.0241197594016435,1242.699951171875,2650.5400390625,20.649999618530273
2018-12-14,1078,41709823565440500000,300393,3313.56557837,3332.10116407,3207.46816435,3242.19413359,460287512,25.09538231,17423175.0,275655,0.0871,0.05453448,0.0233122076040771,1237.0,2599.949951171875,21.6299991607666
2018-12-15,1079,41630185747023700000,271718,3243.31335167,3274.51022774,3190.11419017,3237.05708474,460559230,18.37318136,17425037.5,262730,0.0832,0.03042719,0.0184246461173653,1237.0,2599.949951171875,21.6299991607666
2018-12-16,1080,31907907950096800000,244281,3233.72596951,3302.72000162,3233.64067279,3255.22013802,460803511,14.84875261,17426475.0,226338,0.0702,0.03392677,0.0143682859850658,1237.0,2599.949951171875,21.6299991607666
2018-12-17,1081,44913639933975500000,320590,3252.01946813,3597.2928444,3251.59989303,3545.35139009,461124101,20.97551137,17428475.0,298663,0.0936,0.042903,0.0471476577931475,1247.4000244140625,2545.93994140625,24.520000457763672
2018-12-18,1082,36077109330767000000,316774,3545.87538463,3699.43898859,3487.94617371,3695.4306338,461440875,26.57834854,17430075.0,266117,0.0962,0.0622519999999999,0.0327634685911008,1249.199951171875,2546.159912109375,25.579999923706055
2018-12-19,1083,37642472897870500000,337371,3702.46997121,3946.95497666,3686.31066828,3747.42985778,461778246,32.92958464,17431937.5,302243,0.1027,0.05260456,0.0477222559298134,1252.0999755859375,2506.9599609375,25.579999923706055
2018-12-20,1084,34347336804591700000,322763,3744.95743169,4194.03065526,3728.58409938,4132.2252904,462101009,27.62806589,17433625.0,287138,0.104,0.05333758,0.0563744632610855,1263.5999755859375,2467.419921875,28.3799991607666
2018-12-21,1085,35520976440973700000,319860,4136.69704069,4199.53328128,3848.87363267,3894.39321098,462420869,30.95900116,17435375.0,280448,0.0871,0.05191387,0.0489275968693862,1253.800048828125,2416.6201171875,30.110000610351562
2018-12-22,1086,44355551897235100000,260907,3896.25315443,4012.35818364,3855.67472957,4012.16458122,462681776,18.77646281,17437562.5,251041,0.0741,0.0275319999999999,0.0214792330724774,1253.800048828125,2416.6201171875,30.110000610351562
2018-12-23,1087,44624999423446700000,244450,4016.31126564,4083.97597255,3976.68124153,3998.52858546,462926226,15.44952443,17439762.5,250563,0.078,0.02086143,0.0186224686360581,1253.800048828125,2416.6201171875,30.110000610351562
2018-12-24,1088,39453367710491700000,275865,4001.98726782,4268.82960574,4001.98726782,4080.47896096,463202091,23.01715097,17441662.5,272145,0.0858,0.03690539,0.0440173586355378,1267.5,2351.10009765625,36.06999969482422
2018-12-25,1089,39477157088917300000,228560,4081.96436875,4088.26451605,3763.20308737,3815.49060966,463430651,18.28673875,17443650.0,264893,0.0832,0.02985056,0.0408844765552445,1267.5,2351.10009765625,36.06999969482422
2018-12-26,1090,39808908566529100000,264142,3819.66669066,3893.35973112,3769.86381605,3855.93115879,463694793,16.22660938,17445612.5,281148,0.0767,0.02922716,0.0220229387798476,1269.199951171875,2467.699951171875,30.40999984741211
2018-12-27,1091,44913366203429500000,293957,3857.29751969,3874.41687968,3645.44843766,3659.30990152,463988750,16.91659845,17447787.5,299846,0.0767,0.02686895,0.0279791159934571,1277.300048828125,2488.830078125,29.959999084472656
2018-12-28,1092,41920917362711300000,316473,3654.83353854,3956.05826859,3642.63210325,3926.3291364,464305223,17.97068908,17449875.0,308100,0.0767,0.03176532,0.0377251750961013,1279.9000244140625,2485.739990234375,28.34000015258789
2018-12-29,1093,35123241991067600000,291778,3927.47344811,3962.6365555,3827.77729964,3827.77729964,464597001,15.31251107,17451600.0,264842,0.0728,0.03201194,0.0185492128546402,1279.9000244140625,2485.739990234375,28.34000015258789
2018-12-30,1094,44263213828506200000,259067,3823.85216869,3901.81909107,3799.32231396,3867.27236149,464856068,13.91108006,17453800.0,267463,0.0689,0.01941578,0.0174662042521311,1279.9000244140625,2485.739990234375,28.34000015258789
2018-12-31,1095,40455816966094400000,264907,3866.46734786,3868.57667807,3725.03021836,3741.29679518,465120975,15.90842885,17455737.5,259529,0.0689,0.0277257,0.0172193221091738,1278.300048828125,2506.85009765625,25.420000076293945
2019-01-01,1096,41907983025474500000,204562,3743.86583203,3850.1973079,3709.15013166,3840.95924899,465325537,11.22870449,17457600.0,234576,0.096,0.02659795,0.0210528432861979,1278.300048828125,2506.85009765625,25.420000076293945
2019-01-02,1097,41967181849657300000,286954,3843.95061656,3947.93550634,3816.97950687,3943.28984335,465612491,18.0404076,17459487.5,271545,0.093,0.03394618,0.0178183212177167,1281.0,2510.030029296875,23.219999313354492
2019-01-03,1098,43125086357613600000,312525,3935.94193285,3937.20756035,3824.82909006,3836.55804793,465925016,19.1678382,17461425.0,290861,0.098,0.03797045,0.0129081962511848,1291.800048828125,2447.889892578125,25.450000762939453
2019-01-04,1099,41621766074219400000,300809,3836.43709949,3866.0184931,3783.12068544,3858.23828002,466225825,19.57925017,17463287.5,281623,0.09,0.03938635,0.0149170619955834,1282.699951171875,2531.93994140625,21.3799991607666
2019-01-05,1100,46893393301264800000,266560,3858.59671154,3903.80359502,3832.8374614,3841.06117029,466492385,12.27107591,17465325.0,265029,0.085,0.02392394,0.0126598964394255,1282.699951171875,2531.93994140625,21.3799991607666
2019-01-06,1101,38530247701338900000,264515,3842.27040041,4093.55268744,3828.16135793,4076.20331956,466756900,16.59508434,17467087.5,258381,0.087,0.0246275,0.0299507413173461,1282.699951171875,2531.93994140625,21.3799991607666
2019-01-07,1102,39037730685255300000,308682,4077.44487606,4091.21558979,4017.83652551,4024.46206645,467065582,23.87585077,17468850.0,284641,0.094,0.03807002,0.0098841491757743,1286.800048828125,2549.68994140625,21.399999618530273
2019-01-08,1103,47351091817120900000,324750,4026.82862604,4111.63648545,3996.98705457,4033.55475363,467390332,20.94683492,17470962.5,318355,0.088,0.02862036,0.0199702567420562,1283.199951171875,2574.409912109375,20.469999313354492
2019-01-09,1104,45846372449100000000,318696,4031.44444356,4067.68855534,4022.66146646,4035.71294082,467709028,24.16978699,17473012.5,318892,0.091,0.02735598,0.0078434007539737,1289.300048828125,2584.9599609375,19.979999542236328
2019-01-10,1105,43353328483791200000,328827,4034.77256267,4065.24032132,3662.07724607,3679.79347408,468037855,25.84515048,17474962.5,327182,0.1,0.03528614,0.0466676380867697,1284.699951171875,2596.639892578125,19.5
2019-01-11,1106,41383623116490900000,311242,3678.05572428,3714.29516007,3651.60402979,3686.21992857,468349097,24.25918558,17476812.5,308224,0.095,0.03608104,0.0119575068720841,1287.0999755859375,2596.260009765625,18.190000534057617
2019-01-12,1107,38677064272569000000,274828,3688.48836622,3699.34415128,3652.87433037,3660.89928219,468623925,17.12273992,17478537.5,281364,0.078,0.02563322,0.0076239864129018,1287.0999755859375,2596.260009765625,18.190000534057617
2019-01-13,1108,38088906456098900000,252763,3661.15598982,3676.86471307,3543.53474845,3552.00916983,468876688,14.17709438,17480250.0,276860,0.083,0.01894526,0.0181183601055702,1287.0999755859375,2596.260009765625,18.190000534057617
